,AttackID,SourceIP,DestinationIP,SourcePort,DestinationPort,TimeStamp,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMedian,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMedian,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation,Label
1708,1709,192.168.20.191,147.67.210.45,51287,443,2020-01-14 15:51:13,0.099819,55,550.9973051222713,60,601.087969224296,6.25,2.5,57.5,57.5,55,0.0,1.0,0.0434782608695652,0.00249095819025,0.0499095,0.0499095,0.0499095,0.0,0.0,1.0,1.0,0.0,0.0,0.099819,0.099819,0.099819,-10.0,-10.0,0.0,NonDoH
1709,1710,192.168.20.191,147.67.210.45,51291,443,2020-01-14 15:51:13,0.099902,55,550.5395287381633,60,600.5885768052692,6.25,2.5,57.5,57.5,55,0.0,1.0,0.0434782608695652,0.002495102401,0.049951,0.049951,0.049951,0.0,0.0,1.0,1.0,0.0,0.0,0.099902,0.099902,0.099902,-10.0,-10.0,0.0,NonDoH
1710,1711,192.168.20.191,147.67.210.45,51289,443,2020-01-14 15:51:13,0.099577,55,552.3363828996656,60,602.5487813450897,6.25,2.5,57.5,57.5,55,0.0,1.0,0.0434782608695652,0.00247889473225,0.0497885,0.0497885,0.0497885,0.0,0.0,1.0,1.0,0.0,0.0,0.099577,0.099577,0.099577,-10.0,-10.0,0.0,NonDoH
1711,1712,192.168.20.191,147.67.210.45,51292,443,2020-01-14 15:51:13,0.099341,55,553.6485439043295,60,603.980229713814,6.25,2.5,57.5,57.5,55,0.0,1.0,0.0434782608695652,0.00246715857025,0.0496705,0.0496705,0.0496705,0.0,0.0,1.0,1.0,0.0,0.0,0.099341,0.099341,0.099341,-10.0,-10.0,0.0,NonDoH
1712,1713,192.168.20.191,104.16.154.71,51389,443,2020-01-14 15:51:13,8.096966,15280,1887.126610140144,88384,10915.693606716392,504304.6970644718,710.1441382314381,767.8814814814815,560.0,1514,0.8781941733654034,-1.0506578571171086,0.9248095641808548,3.1283685905706657,1.7687194776364807,1.6110250296296296,1.061715,1.061804,0.9317080010285173,0.310519014786645,1.097884542515832,0.000290190017102,0.0170349645465448,0.0111304285714285,0.0012825,3.3e-05,1.7343027414916428,0.6514500538646212,1.5304859500444612,NonDoH
1713,1714,192.168.20.191,104.16.154.71,51390,443,2020-01-14 15:51:13,0.066523,1054,15844.144130601446,4379,65826.85687656901,254643.62666666668,504.6222613665262,362.2,66.0,54,1.7609211246322252,0.6107538719464909,1.393214415699962,0.00044716119504,0.0211461863001345,0.0386004,0.033528,0.0,0.7196191211037966,1.8254071657239823,0.5478229837031376,2.88e-10,1.69705627484e-05,0.015192,0.01518,0.01518,2.1213203435596424,0.7071067811865392,0.0011170723241493,NonDoH
1714,1715,192.168.20.191,147.67.210.30,51293,443,2020-01-14 15:51:13,0.099378,55,553.4424118014048,60,603.7553583288052,6.25,2.5,57.5,57.5,55,0.0,1.0,0.0434782608695652,0.002468996721,0.049689,0.049689,0.049689,0.0,0.0,1.0,1.0,0.0,0.0,0.099378,0.099378,0.099378,-10.0,-10.0,0.0,NonDoH
1715,1716,192.168.20.191,147.67.210.45,51290,443,2020-01-14 15:51:13,0.099451,55,553.0361685654242,60,603.3121838895536,6.25,2.5,57.5,57.5,55,0.0,1.0,0.0434782608695652,0.00247262535025,0.0497255,0.0497255,0.0497255,0.0,0.0,1.0,1.0,0.0,0.0,0.099451,0.099451,0.099451,-10.0,-10.0,0.0,NonDoH
1716,1717,192.168.20.191,147.67.210.45,51288,443,2020-01-14 15:51:13,0.099674,55,551.7988642976103,60,601.9623974155749,6.25,2.5,57.5,57.5,55,0.0,1.0,0.0434782608695652,0.002483726569,0.049837,0.049837,0.049837,0.0,0.0,1.0,1.0,0.0,0.0,0.099674,0.099674,0.099674,-10.0,-10.0,0.0,NonDoH
1717,1718,192.168.20.191,72.247.168.54,51391,443,2020-01-14 15:51:14,0.1383,1249,9031.091829356472,7327,52979.03109182936,287229.1487603305,535.937635140816,389.8181818181818,66.0,54,1.81262610004856,0.6265993649241419,1.3748400155198173,0.0020153054197871,0.0448921532095219,0.083532409090909,0.0695355,0.13828,0.9353689736544148,-1.219535865289673,0.5374219862456664,0.0001380775053877,0.0117506385097898,0.0170285714285714,0.025157,8.3e-05,-2.0752306943975527,1.4420979263768157,0.6900542749037635,NonDoH
1718,1719,192.168.20.191,104.17.48.69,51393,443,2020-01-14 15:51:14,0.073211,1108,15134.337736132547,4213,57545.997186215194,219443.8823529412,468.4483774685757,313.0,66.0,54,1.581817838721637,0.5528890961253765,1.496640183605673,0.0005958812874186,0.0244106797819865,0.0459754117647058,0.037357,0.0,1.059177193139747,1.8834138244127363,0.5309507592213878,5.530063224e-05,0.0074364394867436,0.0091366,0.015081,2.2e-05,-2.398083119184908,1.225667204883182,0.8139175937157846,NonDoH
1719,1720,192.168.20.191,104.17.48.69,51394,443,2020-01-14 15:51:14,3.53036,5731,1623.347194053864,49976,14156.063404298711,305877.2458165426,553.0617016360313,460.3884297520661,147.0,54,1.6999283922120485,0.7347976338804769,1.2012936596470785,1.429278997411132,1.1955245699738388,1.7457610082644628,2.159393,0.080619,-1.0379510437278303,1.3928128706722442,0.6848157132128652,0.0001043235459122,0.0102138898521674,0.0056142962962962,0.000841,4.3e-05,1.4020014995413497,0.5454627352491032,1.8192644835837095,NonDoH
1720,1721,192.168.20.191,104.17.48.69,51395,443,2020-01-14 15:51:14,0.072836,1108,15212.257674776209,4212,57828.546323246745,219414.40830449827,468.4169171843586,312.94117647058823,66.0,54,1.5815473400594384,0.5528006503844409,1.4968209759650557,0.0005817706461245,0.0241199221832195,0.0449125882352941,0.034524,0.0,1.292117133261924,1.862053612533633,0.5370414650088049,3.554791425e-05,0.0059622071626202,0.0113865,0.0145975,0.001098,-1.615676835315892,1.7256193418610564,0.5236207054512125,NonDoH
1721,1722,192.168.20.191,104.17.48.69,51396,443,2020-01-14 15:51:14,0.07273,1108,15234.428708923417,4212,57912.82826893992,219414.40830449827,468.4169171843586,312.94117647058823,66.0,54,1.5815473400594384,0.5528006503844409,1.4968209759650557,0.0005681944455017,0.0238368296025652,0.044395294117647,0.034145,0.0,1.2900575649385806,1.862466395819241,0.5369224391080253,4.38728356e-05,0.0066236572677033,0.009117,0.012987,3.9e-05,-1.7528080833242612,1.3705419276845514,0.7265171950974437,NonDoH
1722,1723,192.168.20.191,104.17.48.69,51397,443,2020-01-14 15:51:14,3.291962,16488,5008.563282322214,1068914,324704.23413149966,386257.1414347964,621.4958901189906,1118.9711340206186,1514.0,1514,-1.9068293399514669,-0.6356097799838223,0.5554172679020499,0.9006154691568005,0.9490076233396656,0.7070093639175257,0.317133,0.323112,1.232475970673997,0.4045250580459484,1.3422843766611972,1.51009846088e-05,0.0038859985343293,0.0017271794871794,0.0006535,2.5e-05,0.8288830870839063,0.4380288546540184,2.249910077773832,NonDoH
1723,1724,192.168.20.191,104.17.47.69,51398,443,2020-01-14 15:51:14,0.080616,1108,13744.169891832886,4214,52272.501736627964,219473.46712802773,468.47995381662565,313.05882352941177,66.0,54,1.5820879090983468,0.5529773929896126,1.4964598299290937,0.0007622160309342,0.0276082601939031,0.0490026470588235,0.035929,0.07981,1.4206234257793595,-1.115874478319348,0.5634034455477833,3.81690086875e-05,0.0061781072091296,0.01140825,0.0147675,0.000727,-1.6312034833431912,1.7288871232625798,0.541547319626557,NonDoH
1724,1725,192.168.20.191,104.17.47.69,51399,443,2020-01-14 15:51:14,0.079695,1108,13903.005207353031,4212,52851.4963297572,219414.40830449827,468.4169171843586,312.94117647058823,66.0,54,1.5815473400594384,0.5528006503844409,1.4968209759650557,0.0006594029610034,0.0256788426725867,0.0463327647058823,0.034303,0.0,1.405409682118344,1.8043167013653851,0.5542264277902362,3.225438424e-05,0.0056792943434902,0.0092314,0.008846,5.7e-05,0.2035816300532603,1.6154119587966027,0.6152148475301925,NonDoH
1725,1726,192.168.20.191,104.17.47.69,51400,443,2020-01-14 15:51:14,2.019877,4423,2189.737295884848,67088,33213.90361888373,414861.3603395061,644.097322102418,662.1388888888889,172.5,54,2.2805818565926192,0.9441723603256786,0.9727525945247744,0.3135108125308257,0.559920362668501,0.2615413703703703,0.091217,0.033911,0.9125817619417976,0.406540618179193,2.140848164386362,2.46775645973e-05,0.0049676518192556,0.0029254782608695,0.000713,2.9e-05,1.3361312394883804,0.5830678892675694,1.698064855138942,NonDoH
1726,1727,192.168.20.191,104.17.47.69,51401,443,2020-01-14 15:51:14,0.080306,1108,13797.22561203397,4213,52461.83348691256,219443.8823529412,468.4483774685757,313.0,66.0,54,1.581817838721637,0.5528890961253765,1.496640183605673,0.0007506105292941,0.0273972722966013,0.048193,0.034825,0.078538,1.463795357648615,-1.1075920139598845,0.568490699823653,3.21449106875e-05,0.0056696481978602,0.01139125,0.014362,0.001638,-1.5719229287213128,1.720256647260921,0.4977195828254363,NonDoH
1727,1728,192.168.20.191,104.17.47.69,51402,443,2020-01-14 15:51:14,0.079459,1108,13944.298317371222,4212,53008.469776866055,219414.40830449827,468.4169171843586,312.94117647058823,66.0,54,1.5815473400594384,0.5528006503844409,1.4968209759650557,0.0007430254167128,0.0272584925612698,0.0477965882352941,0.034581,0.034538,1.4544738531218109,0.4864021077281638,0.5703020564371898,3.69985296875e-05,0.0060826416701545,0.01140525,0.014782,0.000882,-1.6654359321716676,1.7300460179388963,0.533319451143509,NonDoH
1728,1729,192.168.20.191,104.17.47.69,51403,443,2020-01-14 15:51:14,0.079316,1108,13969.438700892631,4213,53116.647334711786,219443.8823529412,468.4483774685757,313.0,66.0,54,1.581817838721637,0.5528890961253765,1.496640183605673,0.0006918490242491,0.0263030231009504,0.0469965294117647,0.034373,0.0,1.4397808225293167,1.7867349023491692,0.5596801174506731,3.75020884e-05,0.0061238948717299,0.009176,0.011498,7.4e-05,-1.1375113626064253,1.4863089897277757,0.66738174277789,NonDoH
1729,1730,192.168.20.191,23.221.47.26,50969,443,2020-01-14 15:51:14,0.059014,55,931.9822415020163,66,1118.3786898024196,30.25,5.5,60.5,60.5,55,0.0,1.0,0.0909090909090909,0.000870663049,0.029507,0.029507,0.029507,0.0,0.0,1.0,1.0,0.0,0.0,0.059014,0.059014,0.059014,-10.0,-10.0,0.0,NonDoH
1730,1731,192.168.20.191,23.78.199.198,50971,443,2020-01-14 15:51:14,0.01955,55,2813.299232736573,66,3375.9590792838876,30.25,5.5,60.5,60.5,55,0.0,1.0,0.0909090909090909,9.5550625e-05,0.009775,0.009775,0.009775,0.0,0.0,1.0,1.0,0.0,0.0,0.01955,0.01955,0.01955,-10.0,-10.0,0.0,NonDoH
1731,1732,192.168.20.191,192.229.162.98,50620,443,2020-01-14 15:51:14,0.014799,55,3716.467328873573,66,4459.760794648288,30.25,5.5,60.5,60.5,55,0.0,1.0,0.0909090909090909,5.475260025e-05,0.0073995,0.0073995,0.0073995,0.0,0.0,1.0,1.0,0.0,0.0,0.014799,0.014799,0.014799,-10.0,-10.0,0.0,NonDoH
1732,1733,192.168.20.191,172.217.164.206,50730,443,2020-01-14 15:51:14,10.168883,3207,315.37387144684425,130461,12829.432691869892,470913.02560000005,686.231029318844,891.12,1484.0,1484,-2.591896786954513,-0.8639655956515043,0.7700770146768605,3.0185538572899615,1.7373985890664128,0.9104022266666666,0.7411285,0.066703,0.2922882424308152,0.4856106318815573,1.9083856982948055,8.71536108804e-05,0.0093356098290618,0.0043798372093023,0.000378,3.3e-05,1.2859911508441273,0.4656189888924645,2.1314969901698526,NonDoH
1733,1734,192.168.20.191,151.101.2.217,51138,443,2020-01-14 15:51:15,0.014834,55,3707.698530403128,66,4449.238236483754,30.25,5.5,60.5,60.5,55,0.0,1.0,0.0909090909090909,5.5011889e-05,0.007417,0.007417,0.007417,0.0,0.0,1.0,1.0,0.0,0.0,0.014834,0.014834,0.014834,-10.0,-10.0,0.0,NonDoH
1734,1735,192.168.20.191,54.230.30.93,51140,443,2020-01-14 15:51:15,0.037058,55,1484.1599654595498,66,1780.99195855146,30.25,5.5,60.5,60.5,55,0.0,1.0,0.0909090909090909,0.000343323841,0.018529,0.018529,0.018529,0.0,0.0,1.0,1.0,0.0,0.0,0.037058,0.037058,0.037058,-10.0,-10.0,0.0,NonDoH
1735,1736,192.168.20.191,5.255.255.88,58615,443,2020-01-14 15:51:15,0.136315,55,403.4772402156769,66,484.17268825881234,30.25,5.5,60.5,60.5,55,0.0,1.0,0.0909090909090909,0.00464544480625,0.0681575,0.0681575,0.0681575,0.0,0.0,1.0,1.0,0.0,0.0,0.136315,0.136315,0.136315,-10.0,-10.0,0.0,NonDoH
1736,1737,192.168.20.191,172.217.165.13,51327,443,2020-01-14 15:51:15,0.238546,934,3915.3873885959106,2943,12337.243131303816,17457.49826388889,132.1268264353946,161.54166666666666,93.0,60,1.556269877567546,0.7685166548393333,0.8179117447638563,0.0066459331653177,0.0815225929746944,0.120052375,0.08115,0.025237,1.4315924057546496,1.1630564183530292,0.6790585606881537,0.00018053869925,0.0134364690023086,0.013581,0.012898,4.6e-05,0.1524954212038853,1.007333101998335,0.9893578530526916,NonDoH
1737,1738,192.168.20.191,23.78.199.198,50980,443,2020-01-14 15:51:16,0.01968,55,2794.715447154472,66,3353.6585365853657,30.25,5.5,60.5,60.5,55,0.0,1.0,0.0909090909090909,9.68256e-05,0.00984,0.00984,0.00984,0.0,0.0,1.0,1.0,0.0,0.0,0.01968,0.01968,0.01968,-10.0,-10.0,0.0,NonDoH
1738,1739,192.168.20.191,23.78.199.198,50979,443,2020-01-14 15:51:16,0.019536,55,2815.3153153153157,66,3378.3783783783783,30.25,5.5,60.5,60.5,55,0.0,1.0,0.0909090909090909,9.5413824e-05,0.009768,0.009768,0.009768,0.0,0.0,1.0,1.0,0.0,0.0,0.019536,0.019536,0.019536,-10.0,-10.0,0.0,NonDoH
1739,1740,192.168.20.191,23.78.199.198,50981,443,2020-01-14 15:51:16,0.019627,55,2802.2621898405255,66,3362.7146278086307,30.25,5.5,60.5,60.5,55,0.0,1.0,0.0909090909090909,9.630478225e-05,0.0098135,0.0098135,0.0098135,0.0,0.0,1.0,1.0,0.0,0.0,0.019627,0.019627,0.019627,-10.0,-10.0,0.0,NonDoH
1740,1741,192.168.20.191,23.78.199.198,50982,443,2020-01-14 15:51:16,0.019468,55,2825.148962399836,66,3390.178754879803,30.25,5.5,60.5,60.5,55,0.0,1.0,0.0909090909090909,9.4750756e-05,0.009734,0.009734,0.009734,0.0,0.0,1.0,1.0,0.0,0.0,0.019468,0.019468,0.019468,-10.0,-10.0,0.0,NonDoH
1741,1742,192.168.20.191,23.78.199.198,50972,443,2020-01-14 15:51:16,0.019529,55,2816.3244405755545,66,3379.589328690665,30.25,5.5,60.5,60.5,55,0.0,1.0,0.0909090909090909,9.534546025e-05,0.0097645,0.0097645,0.0097645,0.0,0.0,1.0,1.0,0.0,0.0,0.019529,0.019529,0.019529,-10.0,-10.0,0.0,NonDoH
1742,1743,192.168.20.191,192.229.162.98,50605,443,2020-01-14 15:51:16,0.015141,55,3632.5209695528697,66,4359.025163463444,30.25,5.5,60.5,60.5,55,0.0,1.0,0.0909090909090909,5.731247025e-05,0.0075705,0.0075705,0.0075705,0.0,0.0,1.0,1.0,0.0,0.0,0.015141,0.015141,0.015141,-10.0,-10.0,0.0,NonDoH
1743,1744,192.168.20.191,104.17.209.240,51418,443,2020-01-14 15:51:16,1.398327,3999,2859.846087503138,48283,34529.11944058865,292619.32248263893,540.9429937457726,544.6041666666666,253.5,54,1.6144261227097645,0.9069424548222104,0.993277368876366,0.2928979806952287,0.5412004995334249,0.5681720208333333,0.078721,0.078721,2.7131406267471734,0.9043802089157243,0.952529303959126,9.19333499862e-05,0.009588188045,0.0050817037037037,0.000238,0.000238,1.515522123983435,0.5051740413278116,1.8868058045202276,NonDoH
1744,1745,192.168.20.191,104.18.254.23,51424,443,2020-01-14 15:51:16,0.887969,2646,2979.833755457679,6888,7757.02755388983,129368.30555555552,359.67805820699647,264.8333333333333,92.0,54,1.4415669462428,0.5861723519759376,1.3581298610711006,0.1426604371933047,0.3777041662376849,0.3914739722222222,0.1394795,0.88513,2.001522578363445,-1.3069912166844502,0.9648257433147542,0.0002503149856734,0.0158213458869171,0.0185424285714285,0.015239,0.002741,0.6263870207452235,0.9987411111778408,0.8532510089479715,NonDoH
1745,1746,192.168.20.191,104.16.7.49,51142,443,2020-01-14 15:51:17,0.015163,55,3627.2505440875816,66,4352.700652905098,30.25,5.5,60.5,60.5,55,0.0,1.0,0.0909090909090909,5.747914225e-05,0.0075815,0.0075815,0.0075815,0.0,0.0,1.0,1.0,0.0,0.0,0.015163,0.015163,0.015163,-10.0,-10.0,0.0,NonDoH
1746,1747,192.168.20.191,204.79.197.200,51212,443,2020-01-14 15:51:17,0.043869,483,11010.052656773576,360,8206.250427408877,9385.916666666666,96.88094067806456,140.5,100.0,100,1.2541166420312184,0.4180388806770728,0.689544061765584,0.0003254952942222,0.0180414881376848,0.0236086666666666,0.02697,0.0,-0.5589339373250853,1.3085764592419178,0.7641892018899058,0.0,0.0,0.026824,0.026824,0.026824,-10.0,-10.0,0.0,NonDoH
1747,1748,192.168.20.191,99.84.201.127,51427,443,2020-01-14 15:51:17,0.355603,2626,7384.639612151754,56606,159183.1340005568,496188.8421842748,704.4067306494699,811.3972602739726,838.0,1514,-0.1132984903544266,-0.997438992495459,0.868140385896328,0.0051106273690046,0.0714886520295682,0.2642428493150684,0.272082,0.16831,-0.328967624750674,1.341931153987768,0.2705414818787741,0.0007127009749722,0.0266964599707942,0.0145308333333333,0.0056785,2.1e-05,0.9947760875057268,0.5435115123580793,1.8372284203104408,NonDoH
1748,1749,192.168.20.191,54.230.78.146,51428,443,2020-01-14 15:51:18,5.700559,16112,2826.3894821542935,3028,531.1759776541213,675305.2544378699,821.769587194531,490.7692307692308,105.0,60,1.408311661007883,0.5241970954898069,1.674452136916756,7.258575447965512,2.69417435366858,2.2262820256410256,0.118959,0.117852,2.3465330179224044,0.7825885591888427,1.2101675900171864,0.000278115895,0.0166768070984826,0.028697,0.037039,0.000202,-1.5006469675047729,1.7086604067389315,0.5811341637970034,NonDoH
1749,1750,192.168.20.191,54.230.78.146,51429,443,2020-01-14 15:51:18,0.209117,1752,8378.084995480998,6158,29447.62979576027,238782.33884297524,488.6535980047372,359.54545454545456,112.0,54,1.5197603510312525,0.6252802717365697,1.359087124665514,0.0019961975667438,0.0446788268281946,0.0892232727272727,0.077605,0.0,0.7801193687526062,1.996992290562301,0.5007530598520367,0.0002884200696666,0.0169829346600246,0.024139,0.0346365,7.1e-05,-1.854361488779012,1.4171873402217436,0.7035475645231638,NonDoH
1750,1751,192.168.20.191,23.78.199.198,50983,443,2020-01-14 15:51:18,0.019656,55,2798.127798127798,66,3357.7533577533577,30.25,5.5,60.5,60.5,55,0.0,1.0,0.0909090909090909,9.6589584e-05,0.009828,0.009828,0.009828,0.0,0.0,1.0,1.0,0.0,0.0,0.019656,0.019656,0.019656,-10.0,-10.0,0.0,NonDoH
1751,1752,192.168.20.191,104.17.65.4,51023,443,2020-01-14 15:51:18,0.015194,55,3619.849940766092,66,4343.819928919311,30.25,5.5,60.5,60.5,55,0.0,1.0,0.0909090909090909,5.7714409e-05,0.007597,0.007597,0.007597,0.0,0.0,1.0,1.0,0.0,0.0,0.015194,0.015194,0.015194,-10.0,-10.0,0.0,NonDoH
1752,1753,192.168.20.191,209.197.3.15,51303,443,2020-01-14 15:51:19,4.576013,468,102.27243672603203,7038,1538.020106149174,374911.984375,612.3005670216221,469.125,93.0,1514,1.8428449372318707,-1.7064740035805035,1.3051970520045235,2.2764593734025897,1.5087940129131576,4.0018626875,4.5758185,4.575996,-1.1412210167612231,-0.3805246492140246,0.3770229342515784,9.98103535e-05,0.0099905131750075,0.01006,0.010069,4.7e-05,-0.0027025638750513,1.002250817810708,0.9930927609351468,NonDoH
1753,1754,192.168.20.191,192.0.77.32,51307,443,2020-01-14 15:51:19,0.026801,55,2052.1622327525088,66,2462.594679303011,30.25,5.5,60.5,60.5,55,0.0,1.0,0.0909090909090909,0.00017957340025,0.0134005,0.0134005,0.0134005,0.0,0.0,1.0,1.0,0.0,0.0,0.026801,0.026801,0.026801,-10.0,-10.0,0.0,NonDoH
1754,1755,192.168.20.191,192.0.78.19,51299,443,2020-01-14 15:51:19,0.026781,55,2053.6947836152494,66,2464.4337403382997,30.25,5.5,60.5,60.5,55,0.0,1.0,0.0909090909090909,0.00017930549025,0.0133905,0.0133905,0.0133905,0.0,0.0,1.0,1.0,0.0,0.0,0.026781,0.026781,0.026781,-10.0,-10.0,0.0,NonDoH
1755,1756,192.168.20.191,54.230.30.200,51431,443,2020-01-14 15:51:19,0.208611,2155,10330.231866967704,7600,36431.444171208605,172125.96280276813,414.8806609168088,286.9117647058824,92.0,54,1.4094060032238938,0.5613946048755101,1.4460217807454123,0.0016863404689688,0.0410650760253631,0.1040581764705882,0.124016,0.129901,-1.4580143611874823,-0.6293139093045962,0.3946357452935965,0.0002821697190617,0.0167979081751784,0.0147612222222222,0.001801,5.4e-05,2.314613597192945,0.8755389104909158,1.1379754279351033,NonDoH
1756,1757,192.168.20.191,54.230.30.200,51432,443,2020-01-14 15:51:19,0.125274,1195,9539.090314031642,5774,46090.96859683574,266011.5475,515.7630730286921,348.45,63.0,54,1.6603553933617128,0.570901670549841,1.480163791157102,0.0012762087983875,0.0357240646957691,0.08480675,0.0776465,0.0,0.6012963581533316,2.373938988248551,0.4212408174557939,0.0003241456075555,0.0180040442,0.0188866666666666,0.01897,0.000116,-0.0138857690651525,1.0425805701291608,0.9532674302859188,NonDoH
1757,1758,192.168.20.191,54.230.30.200,51433,443,2020-01-14 15:51:19,0.125551,1141,9087.940358897977,5651,45009.59769336764,287093.6666666666,535.8112229756546,377.3333333333333,63.0,54,1.7599482048229638,0.6034463622051165,1.4199944071792967,0.0012402701940246,0.0352174700116957,0.0806664444444444,0.0770225,0.125329,0.3104093885705831,-1.268193187662914,0.4365814094601665,0.00033140995104,0.0182046683858838,0.0224026,0.037087,5.2e-05,-2.419884782639566,1.2277400239452274,0.8126140888059368,NonDoH
1758,1759,192.168.20.191,66.218.84.45,49762,443,2020-01-14 15:51:19,0.029585,55,1859.0501943552476,60,2028.054757478452,6.25,2.5,57.5,57.5,55,0.0,1.0,0.0434782608695652,0.00021881805625,0.0147925,0.0147925,0.0147925,0.0,0.0,1.0,1.0,0.0,0.0,0.029585,0.029585,0.029585,-10.0,-10.0,0.0,NonDoH
1759,1760,192.168.20.191,192.0.77.32,51297,443,2020-01-14 15:51:19,0.026834,55,2049.638518297682,66,2459.566221957218,30.25,5.5,60.5,60.5,55,0.0,1.0,0.0909090909090909,0.000180015889,0.013417,0.013417,0.013417,0.0,0.0,1.0,1.0,0.0,0.0,0.026834,0.026834,0.026834,-10.0,-10.0,0.0,NonDoH
1760,1761,192.168.20.191,104.16.6.49,51134,443,2020-01-14 15:51:19,0.015253,55,3605.8480298957584,66,4327.0176358749095,30.25,5.5,60.5,60.5,55,0.0,1.0,0.0909090909090909,5.816350225e-05,0.0076265,0.0076265,0.0076265,0.0,0.0,1.0,1.0,0.0,0.0,0.015253,0.015253,0.015253,-10.0,-10.0,0.0,NonDoH
1761,1762,192.168.20.191,13.35.102.9,51313,443,2020-01-14 15:51:19,0.078537,55,700.3068617339597,66,840.3682340807517,30.25,5.5,60.5,60.5,55,0.0,1.0,0.0909090909090909,0.00154201509225,0.0392685,0.0392685,0.0392685,0.0,0.0,1.0,1.0,0.0,0.0,0.078537,0.078537,0.078537,-10.0,-10.0,0.0,NonDoH
1762,1763,192.168.20.191,209.197.3.15,51323,443,2020-01-14 15:51:19,0.020481,55,2685.415751184024,66,3222.4989014208286,30.25,5.5,60.5,60.5,55,0.0,1.0,0.0909090909090909,0.00010486784025,0.0102405,0.0102405,0.0102405,0.0,0.0,1.0,1.0,0.0,0.0,0.020481,0.020481,0.020481,-10.0,-10.0,0.0,NonDoH
1763,1764,192.168.20.191,192.0.72.19,51318,443,2020-01-14 15:51:19,0.026796,55,2052.545155993432,66,2463.054187192118,30.25,5.5,60.5,60.5,55,0.0,1.0,0.0909090909090909,0.000179506404,0.013398,0.013398,0.013398,0.0,0.0,1.0,1.0,0.0,0.0,0.026796,0.026796,0.026796,-10.0,-10.0,0.0,NonDoH
1764,1765,192.168.20.191,172.217.0.225,51325,443,2020-01-14 15:51:19,0.027009,55,2036.3582509533856,66,2443.6299011440633,30.25,5.5,60.5,60.5,55,0.0,1.0,0.0909090909090909,0.00018237152025,0.0135045,0.0135045,0.0135045,0.0,0.0,1.0,1.0,0.0,0.0,0.027009,0.027009,0.027009,-10.0,-10.0,0.0,NonDoH
1765,1766,192.168.20.191,157.240.2.25,51235,443,2020-01-14 15:51:19,0.033136,55,1659.8261709319167,60,1810.7194591984548,6.25,2.5,57.5,57.5,55,0.0,1.0,0.0434782608695652,0.000274498624,0.016568,0.016568,0.016568,0.0,0.0,1.0,1.0,0.0,0.0,0.033136,0.033136,0.033136,-10.0,-10.0,0.0,NonDoH
1766,1767,192.168.20.191,192.0.77.32,51326,443,2020-01-14 15:51:19,0.02682,55,2050.7084265473527,66,2460.8501118568233,30.25,5.5,60.5,60.5,55,0.0,1.0,0.0909090909090909,0.0001798281,0.01341,0.01341,0.01341,0.0,0.0,1.0,1.0,0.0,0.0,0.02682,0.02682,0.02682,-10.0,-10.0,0.0,NonDoH
1767,1768,192.168.20.191,151.101.124.157,49443,443,2020-01-14 15:51:20,0.025031,55,2197.275378530622,66,2636.7304542367465,30.25,5.5,60.5,60.5,55,0.0,1.0,0.0909090909090909,0.00015663774025,0.0125155,0.0125155,0.0125155,0.0,0.0,1.0,1.0,0.0,0.0,0.025031,0.025031,0.025031,-10.0,-10.0,0.0,NonDoH
1768,1769,192.168.20.191,151.101.124.237,50649,443,2020-01-14 15:51:20,0.025119,55,2189.577610573669,66,2627.4931326884034,30.25,5.5,60.5,60.5,55,0.0,1.0,0.0909090909090909,0.00015774104025,0.0125595,0.0125595,0.0125595,0.0,0.0,1.0,1.0,0.0,0.0,0.025119,0.025119,0.025119,-10.0,-10.0,0.0,NonDoH
1769,1770,192.168.20.191,151.101.124.237,50650,443,2020-01-14 15:51:20,0.025131,55,2188.5320918387647,66,2626.2385102065177,30.25,5.5,60.5,60.5,55,0.0,1.0,0.0909090909090909,0.00015789179025,0.0125655,0.0125655,0.0125655,0.0,0.0,1.0,1.0,0.0,0.0,0.025131,0.025131,0.025131,-10.0,-10.0,0.0,NonDoH
1770,1771,192.168.20.191,172.217.1.3,51055,443,2020-01-14 15:51:20,0.026943,55,2041.3465464127971,66,2449.615855695357,30.25,5.5,60.5,60.5,55,0.0,1.0,0.0909090909090909,0.00018148131225,0.0134715,0.0134715,0.0134715,0.0,0.0,1.0,1.0,0.0,0.0,0.026943,0.026943,0.026943,-10.0,-10.0,0.0,NonDoH
